ViewIndex,FOV1,FOV2,FOV3,FOV4,PositionX,PositionY,PositionZ,QuaternionX,QuaternionY,QuaternionZ,QuaternionW,GazePosX,GazePosY,GazePosZ,GazeQX,GazeQY,GazeQZ,GazeQW,Timestamp
0,-0.942,0.698,-0.942,0.733,0.671,0.702,-1.38,0.067,0.279,0.081,0.954,0.686,0.703,-1.381,-0.119,0.287,0.133,0.941,0
1,-0.698,0.942,-0.942,0.733,0.705,0.71,-1.401,0.067,0.279,0.081,0.954,0.721,0.711,-1.401,-0.119,0.313,0.14,0.932,3
0,-0.942,0.698,-0.942,0.733,0.665,0.702,-1.38,0.066,0.285,0.082,0.953,0.68,0.703,-1.381,-0.072,0.308,0.124,0.941,28
1,-0.698,0.942,-0.942,0.733,0.699,0.709,-1.401,0.066,0.285,0.082,0.953,0.715,0.711,-1.401,-0.072,0.333,0.129,0.931,31
0,-0.942,0.698,-0.942,0.733,0.66,0.701,-1.379,0.067,0.292,0.084,0.95,0.675,0.703,-1.38,-0.069,0.315,0.127,0.938,56
1,-0.698,0.942,-0.942,0.733,0.693,0.709,-1.401,0.067,0.292,0.084,0.95,0.71,0.71,-1.401,-0.069,0.341,0.131,0.928,59
0,-0.942,0.698,-0.942,0.733,0.654,0.701,-1.379,0.067,0.299,0.086,0.948,0.67,0.702,-1.38,-0.068,0.321,0.129,0.936,84
1,-0.698,0.942,-0.942,0.733,0.686,0.709,-1.401,0.067,0.299,0.086,0.948,0.705,0.71,-1.401,-0.068,0.347,0.134,0.926,87
0,-0.942,0.698,-0.942,0.733,0.647,0.701,-1.378,0.069,0.305,0.087,0.946,0.665,0.702,-1.379,-0.069,0.315,0.13,0.938,112
1,-0.698,0.942,-0.942,0.733,0.68,0.71,-1.401,0.069,0.305,0.087,0.946,0.699,0.71,-1.401,-0.069,0.341,0.135,0.928,115
0,-0.942,0.698,-0.942,0.733,0.64,0.702,-1.378,0.071,0.311,0.086,0.944,0.659,0.702,-1.379,-0.069,0.312,0.131,0.939,140
