ViewIndex,FOV1,FOV2,FOV3,FOV4,PositionX,PositionY,PositionZ,QuaternionX,QuaternionY,QuaternionZ,QuaternionW,GazePosX,GazePosY,GazePosZ,GazeQX,GazeQY,GazeQZ,GazeQW,Timestamp
0,-0.942,0.698,-0.942,0.733,0.67,0.074,1.525,0.015,-0.519,0.004,0.855,0.669,0.075,1.527,0.006,-0.494,-0.022,0.869,0
1,-0.698,0.942,-0.942,0.733,0.681,0.074,1.545,0.015,-0.519,0.004,0.855,0.68,0.074,1.548,0.006,-0.471,-0.021,0.882,4
0,-0.942,0.698,-0.942,0.733,0.67,0.074,1.525,0.01,-0.514,0.013,0.858,0.669,0.074,1.527,0.012,-0.493,-0.014,0.87,14
1,-0.698,0.942,-0.942,0.733,0.681,0.074,1.545,0.01,-0.514,0.013,0.858,0.68,0.074,1.548,0.012,-0.469,-0.013,0.883,18
0,-0.942,0.698,-0.942,0.733,0.67,0.074,1.524,0.003,-0.509,0.019,0.861,0.67,0.074,1.526,0.008,-0.49,-0.008,0.872,28
1,-0.698,0.942,-0.942,0.733,0.681,0.074,1.544,0.003,-0.509,0.019,0.861,0.68,0.074,1.547,0.008,-0.466,-0.008,0.885,32
0,-0.942,0.698,-0.942,0.733,0.671,0.074,1.524,-0.001,-0.504,0.023,0.863,0.67,0.074,1.526,0.006,-0.492,-0.005,0.871,42
1,-0.698,0.942,-0.942,0.733,0.682,0.075,1.544,-0.001,-0.504,0.023,0.863,0.68,0.074,1.547,0.006,-0.468,-0.004,0.884,46
0,-0.942,0.698,-0.942,0.733,0.671,0.074,1.524,-0.005,-0.5,0.025,0.866,0.67,0.074,1.526,0.004,-0.49,-0.002,0.872,56
1,-0.698,0.942,-0.942,0.733,0.682,0.075,1.543,-0.005,-0.5,0.025,0.866,0.681,0.074,1.546,0.004,-0.466,-0.002,0.885,59
0,-0.942,0.698,-0.942,0.733,0.671,0.073,1.523,-0.007,-0.495,0.023,0.868,0.67,0.074,1.525,-0.001,-0.486,0.003,0.874,69
1,-0.698,0.942,-0.942,0.733,0.683,0.074,1.543,-0.007,-0.495,0.023,0.868,0.681,0.074,1.546,-0.001,-0.462,0.004,0.887,73
0,-0.942,0.698,-0.942,0.733,0.672,0.073,1.523,-0.009,-0.491,0.02,0.871,0.67,0.074,1.525,-0.003,-0.487,0.006,0.873,83
1,-0.698,0.942,-0.942,0.733,0.683,0.074,1.542,-0.009,-0.491,0.02,0.871,0.681,0.074,1.545,-0.003,-0.463,0.007,0.886,87
0,-0.942,0.698,-0.942,0.733,0.672,0.073,1.522,-0.008,-0.487,0.016,0.873,0.67,0.074,1.524,-0.006,-0.483,0.008,0.876,97
1,-0.698,0.942,-0.942,0.733,0.684,0.074,1.542,-0.008,-0.487,0.016,0.873,0.682,0.074,1.545,-0.006,-0.459,0.009,0.888,101
0,-0.942,0.698,-0.942,0.733,0.672,0.073,1.522,-0.009,-0.482,0.013,0.876,0.671,0.074,1.524,-0.002,-0.482,0.012,0.876,111
1,-0.698,0.942,-0.942,0.733,0.685,0.074,1.541,-0.009,-0.482,0.013,0.876,0.682,0.074,1.544,-0.003,-0.458,0.012,0.889,115
