ViewIndex,FOV1,FOV2,FOV3,FOV4,PositionX,PositionY,PositionZ,QuaternionX,QuaternionY,QuaternionZ,QuaternionW,GazePosX,GazePosY,GazePosZ,GazeQX,GazeQY,GazeQZ,GazeQW,Timestamp
0,-0.942,0.698,-0.942,0.733,-1.469,-0.034,1.27,-0.196,0.703,0.485,0.482,-1.456,-0.026,1.273,-0.209,0.608,0.567,0.514,0
1,-0.698,0.942,-0.942,0.733,-1.506,-0.019,1.2,-0.196,0.703,0.485,0.482,-1.495,-0.011,1.203,-0.221,0.623,0.565,0.494,2
0,-0.942,0.698,-0.942,0.733,-1.473,-0.037,1.27,-0.197,0.7,0.486,0.485,-1.459,-0.028,1.272,-0.21,0.605,0.569,0.516,14
1,-0.698,0.942,-0.942,0.733,-1.509,-0.021,1.199,-0.197,0.7,0.486,0.485,-1.497,-0.013,1.202,-0.222,0.62,0.567,0.496,16
0,-0.942,0.698,-0.942,0.733,-1.476,-0.04,1.269,-0.198,0.697,0.487,0.488,-1.461,-0.029,1.272,-0.21,0.604,0.569,0.517,28
1,-0.698,0.942,-0.942,0.733,-1.512,-0.024,1.198,-0.198,0.697,0.487,0.488,-1.499,-0.014,1.202,-0.222,0.618,0.567,0.497,30
0,-0.942,0.698,-0.942,0.733,-1.48,-0.044,1.267,-0.198,0.693,0.49,0.491,-1.465,-0.032,1.271,-0.212,0.599,0.571,0.52,42
1,-0.698,0.942,-0.942,0.733,-1.515,-0.027,1.196,-0.198,0.693,0.49,0.491,-1.502,-0.016,1.201,-0.224,0.614,0.569,0.5,44
0,-0.942,0.698,-0.942,0.733,-1.483,-0.047,1.265,-0.199,0.688,0.493,0.494,-1.467,-0.033,1.271,-0.212,0.597,0.572,0.521,56
1,-0.698,0.942,-0.942,0.733,-1.518,-0.03,1.194,-0.199,0.688,0.493,0.494,-1.504,-0.018,1.2,-0.224,0.611,0.57,0.501,58
0,-0.942,0.698,-0.942,0.733,-1.485,-0.05,1.263,-0.201,0.682,0.499,0.496,-1.471,-0.036,1.27,-0.213,0.592,0.574,0.524,70
1,-0.698,0.942,-0.942,0.733,-1.52,-0.032,1.192,-0.201,0.682,0.499,0.496,-1.507,-0.02,1.199,-0.225,0.607,0.571,0.504,72
0,-0.942,0.698,-0.942,0.733,-1.488,-0.053,1.261,-0.202,0.676,0.505,0.498,-1.473,-0.039,1.269,-0.214,0.589,0.575,0.526,84
1,-0.698,0.942,-0.942,0.733,-1.522,-0.034,1.19,-0.202,0.676,0.505,0.498,-1.509,-0.022,1.198,-0.226,0.604,0.573,0.506,86
0,-0.942,0.698,-0.942,0.733,-1.49,-0.055,1.259,-0.204,0.669,0.511,0.499,-1.475,-0.041,1.268,-0.215,0.585,0.577,0.527,98
1,-0.698,0.942,-0.942,0.733,-1.524,-0.036,1.188,-0.204,0.669,0.511,0.499,-1.511,-0.024,1.197,-0.227,0.6,0.575,0.507,100
0,-0.942,0.698,-0.942,0.733,-1.494,-0.057,1.256,-0.207,0.662,0.516,0.502,-1.479,-0.045,1.266,-0.217,0.578,0.582,0.529,112
1,-0.698,0.942,-0.942,0.733,-1.527,-0.038,1.185,-0.207,0.662,0.516,0.502,-1.515,-0.027,1.195,-0.229,0.593,0.58,0.51,114
